N_kN,My_kNm,Mz_kNm,neutral_axis_depth_mm,neutral_axis_angle_deg,max_concrete_strain,max_steel_strain
1392.85042163258,-145.5157689482301,94.45989385683164,323.34857495648635,306.0,0.0035,0.002844829830244133
1392.85042163258,-129.45265305161746,112.20976874676082,326.9058799583293,312.0,0.0035,0.002844780500157614
1392.85042163258,-111.60185315424965,128.83859196348348,327.08293677258087,318.0,0.0035000000000000005,0.0028451351841360024
1392.85042163258,-94.4598907066278,145.5157635497776,323.34860360807187,324.0,0.0035,0.002844829888298084
1392.85042163258,-77.12879985708798,159.6831868871947,315.9620203536015,330.0,0.0035,0.0028442866350135623
1392.85042163258,-60.45866855207643,172.00464904845356,304.8674686236462,336.0,0.0034999999999999996,0.0028431808707579075
1392.85042163258,-44.26136859502959,182.84028341391576,290.34871928588785,342.0,0.0035,0.002841787525054919
1392.85042163258,-28.14133299458955,192.72136616952216,272.6652102344723,348.0,0.0035,0.0028402691195405323
1392.85042163258,-13.633485372103937,199.45837639877828,253.79888380078017,354.0,0.0035,0.0028432228625404096
1469.089734473414,-8.940696716308594e-14,199.74809694067685,242.9270693851556,0.0,0.0035,0.0028756699611511695
1469.089734473414,13.506434602605827,195.88517943411242,263.42482456784853,6.0,0.0035,0.002867222490641983
1469.089734473414,27.43124121020615,190.06993477032148,282.06628305872425,12.0,0.0035,0.0028622574904452395
1469.089734473414,43.412876050869954,180.50590029271947,299.7422746535243,18.0,0.0035,0.0028624150969722025
1469.089734473414,59.51009604404409,169.9289853636331,314.1264837010351,24.0,0.0035,0.002862540900988781
1469.089734473414,76.1221534261058,157.7931454920024,325.00200072372223,30.0,0.0035,0.00286252540257408
1469.089734473414,93.44468013291038,143.7046430846855,332.10230064070646,36.0,0.0035,0.0028620991473535364
1469.089734473414,110.9589668769098,127.8850646610043,335.5216800574004,42.0,0.0035,0.002861605762330506
1469.089734473414,127.88506466100428,110.9589668769098,335.5216800574004,48.0,0.0035,0.002861605762330506
1469.089734473414,143.70464341802543,93.44468030925007,332.1022991512796,54.0,0.0035,0.002862099144492651
1469.089734473414,157.79241232931622,76.12179378929243,325.00522053428006,60.0,0.0035,0.002862531718003216
1469.089734473414,169.9289853636331,59.510096044044126,314.1264837010351,66.0,0.0035,0.002862540900988781
1469.089734473414,180.50590029271947,43.41287605086995,299.7422746535243,72.0,0.0035,0.0028624150969722025
1469.089734473414,190.06993477032145,27.431241210206178,282.06628305872425,78.0,0.0035,0.00286225749044524
1469.089734473414,195.88517943411242,13.506434602605827,263.42482456784853,84.0,0.0035,0.002867222490641983
1469.089734473414,199.74809694067682,-6.522168405354023e-14,242.9270693851556,90.0,0.0035,0.0028756699611511695
1469.089734473414,195.8851794341124,-13.506434602605989,263.42482456784853,96.0,0.0035,0.0028672224906419836
1469.089734473414,190.0699347703215,-27.43124121020631,282.06628305872414,102.0,0.0035,0.0028622574904452395
1469.089734473414,180.5059002927195,-43.41287605087007,299.7422746535243,108.0,0.0035,0.0028624150969722025
1469.089734473414,169.9289853636331,-59.51009604404428,314.126483701035,114.0,0.0035,0.0028625409009887808
1469.089734473414,157.79314549200245,-76.12215342610595,325.00200072372206,120.0,0.0035,0.0028625254025740803
1469.089734473414,143.70464341802543,-93.4446803092502,332.1022991512795,126.0,0.0035,0.0028620991444926504
1469.089734473414,127.88506466100428,-110.95896687690994,335.5216800574003,132.0,0.0035,0.002861605762330506
1469.089734473414,110.95896687690983,-127.8850646610044,335.5216800574003,138.0,0.0035,0.002861605762330506
1469.089734473414,93.44470289230772,-143.70468610742876,332.1021084069125,144.0,0.0035,0.002862098778111373
1469.089734473414,76.12215342610584,-157.7931454920026,325.002000723722,150.0,0.0035,0.00286252540257408
1469.089734473414,59.51009604404418,-169.92898536363325,314.126483701035,156.0,0.0035,0.0028625409009887808
1469.089734473414,43.41287605086997,-180.50590029271967,299.7422746535242,162.0,0.0035,0.002862415096972202
1469.089734473414,27.43128878182189,-190.07012417420316,282.06563919579213,168.0,0.0035,0.002862256034689185
1469.089734473414,13.506434602605864,-195.88517943411256,263.4248245678485,174.0,0.0035,0.0028672224906419836
1469.089734473414,-7.450580596923829e-14,-199.74810267706349,242.92705662539058,180.0,0.0035,0.0028756699283581794
1469.089734473414,-13.506434602605983,-195.88517943411262,263.4248245678483,186.0,0.0035,0.002867222490641983
1469.089734473414,-27.431288781822087,-190.0701241742031,282.06563919579213,192.0,0.0035,0.002862256034689185
1469.089734473414,-43.412922665371056,-180.50604225349738,299.74174304939675,198.0,0.0035,0.0028624139661895414
1469.089734473414,-59.51009604404428,-169.9289853636333,314.1264837010349,204.0,0.0035,0.0028625409009887803
1469.089734473414,-76.12215342610602,-157.7931454920026,325.0020007237219,210.0,0.0034999999999999996,0.00286252540257408
1469.089734473414,-93.44470289230783,-143.70468610742884,332.10210840691235,216.0,0.0035,0.002862098778111372
1469.089734473414,-110.95896687690997,-127.88506466100446,335.52168005740015,222.0,0.0035,0.0028616057623305066
1469.089734473414,-127.88506466100446,-110.95896687690993,335.52168005740026,228.0,0.0035,0.002861605762330506
1469.089734473414,-143.70338945523068,-93.44401695016596,332.1079021807386,234.0,0.0035,0.002862109906589132
1469.089734473414,-157.79314549200254,-76.12215342610607,325.00200072372206,240.0,0.0035,0.0028625254025740803
1469.089734473414,-169.9282468668521,-59.50980483225046,314.12950312162536,246.0,0.0035,0.0028625470282614817
1469.089734473414,-180.50590029271967,-43.41287605087011,299.7422746535242,252.0,0.0035,0.002862415096972202
1469.089734473414,-190.0701241742031,-27.431288781822126,282.0656391957922,258.0,0.0035,0.0028622560346891848
1469.089734473414,-195.88517943411262,-13.506434602605971,263.4248245678483,264.0,0.0035,0.002867222490641983
1469.089734473414,-199.7480650850154,-9.802170097827911e-14,242.92714024350715,270.0,0.0035,0.002875670143259259
1469.089734473414,-195.88517943411262,13.506434602605767,263.4248245678483,276.0,0.0035,0.002867222490641983
1469.089734473414,-190.07012417420313,27.431288781821923,282.06563919579213,282.0,0.0035,0.002862256034689185
1469.089734473414,-180.5059002927197,43.412876050869905,299.7422746535242,288.0,0.0035,0.0028624150969722025
1469.089734473414,-169.92824686685213,59.50980483225027,314.12950312162536,294.0,0.0035,0.0028625470282614817
1469.089734473414,-157.7931454920026,76.12215342610585,325.002000723722,300.0,0.0035,0.00286252540257408
1469.089734473414,-143.70464341802563,93.44468030925003,332.1022991512795,306.0,0.0035,0.0028620991444926504
1469.089734473414,-127.88506466100453,110.9589668769097,335.52168005740026,312.0,0.0035,0.0028616057623305066
1469.089734473414,-110.95896687690991,127.8850646610043,335.5216800574003,318.0,0.0035,0.002861605762330506
1469.089734473414,-93.44468013291056,143.70464308468547,332.10230064070646,324.0,0.0035,0.0028620991473535364
1469.089734473414,-76.12216513129897,157.79316935441886,325.00189592863296,330.0,0.0035,0.002862525197023872
1469.089734473414,-59.51009604404427,169.92898536363316,314.126483701035,336.0,0.0035,0.0028625409009887808
1469.089734473414,-43.4128760508701,180.50590029271945,299.7422746535244,342.0,0.0035,0.002862415096972202
1469.089734473414,-27.431241210206373,190.06993477032145,282.0662830587243,348.0,0.0035,0.0028622574904452395
1469.089734473414,-13.50643460260597,195.88517943411242,263.4248245678485,354.0,0.0035,0.0028672224906419836
1545.3290473142483,-5.960464477539062e-14,195.55437946272917,252.62652814890978,0.0,0.0035,0.0028996407749495435
1545.3290473142483,13.357009868281022,192.04256570438312,273.2572227488929,6.0,0.0035,0.0028899912224962733
1545.3290473142483,26.75278251856328,187.10027605900706,291.665707493139,12.0,0.0034999999999999996,0.0028832471401428438
1545.3290473142483,42.60997206642378,177.80842695185515,309.3096110562317,18.0,0.0035,0.0028821364022097737
1545.3290473142483,58.60378256232829,167.45399001737658,323.52819296305654,24.0,0.0035,0.002881065422949122
1545.3290473142483,75.1280641835703,155.4927542204681,334.1679942832161,30.0,0.0035,0.002880010883393032
1545.3290473142483,92.3585675784896,141.53568535890292,340.9978676166662,36.0,0.0035,0.002878739983844389
1545.3290473142483,109.52559107935716,126.04907974562633,344.31602015530984,42.0,0.0035,0.002877911294788969
1545.3290473142483,126.04907974562633,109.52559107935717,344.31602015530984,48.0,0.0035,0.002877911294788969
1545.3290473142483,141.5347959377448,92.35813393956228,341.00130790071836,54.0,0.0034999999999999996,0.002878746251594325
1545.3290473142483,155.49275422046807,75.1280641835703,334.1679942832161,60.0,0.0035,0.002880010883393032
1545.3290473142483,167.4539900173766,58.60378256232829,323.52819296305654,66.0,0.0035,0.002881065422949122
1545.3290473142483,177.80842695185513,42.60997206642378,309.3096110562318,72.0,0.0034999999999999996,0.0028821364022097737
1545.3290473142483,187.10027605900706,26.752782518563293,291.665707493139,78.0,0.0034999999999999996,0.002883247140142844
1545.3290473142483,192.04256570438312,13.357009868281018,273.2572227488929,84.0,0.0035,0.0028899912224962733
1545.3290473142483,195.55437946272917,-6.612390279769898e-14,252.62652814890978,90.0,0.0035,0.0028996407749495435
1545.3290473142483,192.0425657043831,-13.357009868281182,273.2572227488929,96.0,0.0035,0.0028899912224962737
1545.3290473142483,187.10027605900711,-26.752782518563418,291.6657074931389,102.0,0.0035,0.0028832471401428438
1545.3290473142483,177.8084264834958,-42.60997195412594,309.3096126110344,108.0,0.0035,0.002882136405315581
1545.3290473142483,167.45399001737653,-58.603782562328455,323.52819296305654,114.0,0.0035,0.002881065422949122
1545.3290473142483,155.4927542204681,-75.1280641835704,334.1679942832161,120.0,0.0035,0.0028800108833930325
1545.3290473142483,140.8651891216119,-91.73145705759114,341.3286585573893,126.0,0.0035000000000000005,0.0028793420639218327
1545.3290473142483,126.04907974562636,-109.52559107935735,344.3160201553097,132.0,0.0035,0.002877911294788969
1545.3290473142483,109.52559107935724,-126.0490797456265,344.3160201553097,138.0,0.0035,0.002877911294788969
1545.3290473142483,92.35856757848961,-141.53568535890307,340.99786761666604,144.0,0.0035,0.0028787399838443896
1545.3290473142483,75.12806418357026,-155.49275422046824,334.167994283216,150.0,0.0034999999999999996,0.0028800108833930325
1545.3290473142483,58.60257208190124,-167.45028339017074,323.5413636517074,156.0,0.0035,0.00288109061847441
1545.3290473142483,42.60997206642381,-177.8084269518553,309.3096110562316,162.0,0.0035,0.0028821364022097737
1545.3290473142483,26.752782518563254,-187.10027605900726,291.6657074931388,168.0,0.0035,0.002883247140142844
1545.3290473142483,13.357009868281043,-192.04256570438326,273.2572227488929,174.0,0.0035,0.0028899912224962737
1545.3290473142483,-5.960464477539062e-14,-195.55437946272937,252.62652814890964,180.0,0.0035,0.0028996407749495435
1545.3290473142483,-13.357009868281178,-192.04256570438335,273.25722274889273,186.0,0.0035,0.0028899912224962733
1545.3290473142483,-26.752782518563464,-187.10027605900723,291.6657074931388,192.0,0.0035,0.002883247140142844
1545.3290473142483,-42.609971954125946,-177.80842648349605,309.3096126110342,198.0,0.0035,0.0028821364053155814
1545.3290473142483,-58.60366530399632,-167.45363356176114,323.529462271995,204.0,0.0034999999999999996,0.002881067851226242
1545.3290473142483,-75.12806418357047,-155.49275422046824,334.16799428321593,210.0,0.0034999999999999996,0.0028800108833930325
1545.3290473142483,-92.35856757848974,-141.53568535890315,340.9978676166659,216.0,0.0035,0.0028787399838443887
1545.3290473142483,-109.52559107935737,-126.04907974562654,344.31602015530956,222.0,0.0035,0.0028779112947889696
1545.3290473142483,-126.04907974562657,-109.52559107935735,344.31602015530956,228.0,0.0035,0.0028779112947889688
1545.3290473142483,-141.53568535890312,-92.35856757848978,340.9978676166659,234.0,0.0035,0.002878739983844389
1545.3290473142483,-155.49275422046816,-75.12806418357052,334.1679942832161,240.0,0.0035,0.0028800108833930325
1545.3290473142483,-167.45473279717854,-58.604026904344565,323.52554801721016,246.0,0.0035,0.002881060362920792
1545.3290473142483,-177.80842648349602,-42.609971954125996,309.30961261103425,252.0,0.0035,0.002882136405315581
1545.3290473142483,-187.10027605900723,-26.7527825185635,291.6657074931389,258.0,0.0035,0.0028832471401428438
1545.3290473142483,-192.04256570438332,-13.357009868281164,273.25722274889273,264.0,0.0035,0.0028899912224962737
1545.3290473142483,-195.55437946272937,-9.895302355289459e-14,252.62652814890964,270.0,0.0035,0.0028996407749495435
1545.3290473142483,-192.04256570438332,13.357009868280958,273.2572227488927,276.0,0.0035,0.0028899912224962733
1545.3290473142483,-187.10027605900723,26.752782518563293,291.6657074931388,282.0,0.0035,0.002883247140142844
1545.3290473142483,-177.1474409817924,42.00728580841961,309.56440641319784,288.0,0.0035000000000000005,0.002882644951554253
1545.3290473142483,-167.4536335617612,58.60366530399612,323.529462271995,294.0,0.0034999999999999996,0.002881067851226242
1545.3290473142483,-155.49275422046819,75.1280641835703,334.1679942832161,300.0,0.0035,0.0028800108833930325
1545.3290473142483,-140.86518912161208,91.73145705759094,341.3286585573893,306.0,0.0035000000000000005,0.0028793420639218327
1545.3290473142483,-126.04908237572621,109.52559316481026,344.3160082080111,312.0,0.0035,0.0028779112732033353
1545.3290473142483,-109.52559107935733,126.04907974562637,344.3160201553097,318.0,0.0035,0.002877911294788969
1545.3290473142483,-92.3585675784898,141.53568535890292,340.9978676166661,324.0,0.0035,0.0028787399838443887
1545.3290473142483,-75.12821757128177,155.4931477196253,334.16655359648576,330.0,0.0035,0.0028800082104442175
1545.3290473142483,-58.603782562328426,167.45399001737658,323.52819296305654,336.0,0.0035,0.002881065422949122
1545.3290473142483,-42.609972066423964,177.80842695185513,309.3096110562317,342.0,0.0035,0.0028821364022097737
1545.3290473142483,-26.752782518563492,187.10027605900706,291.66570749313905,348.0,0.0035,0.002883247140142844
1545.3290473142483,-13.357009868281155,192.0425657043831,273.2572227488929,354.0,0.0035,0.0028899912224962737
1621.5683601550827,-7.450580596923829e-14,191.08639155220996,262.2333472228778,0.0,0.0035,0.002921634707130661
1621.5683601550827,13.205282135000452,187.89322248298396,283.2973991670736,6.0,0.0035,0.002911610184621528
1621.5683601550827,26.159279490126373,183.71676316989164,301.49476537879934,12.0,0.0035,0.002903353955440503
1621.5683601550827,41.83145572902169,174.72738376415322,319.0398566713874,18.0,0.0035,0.0029009803316983546
1621.5683601550827,57.724934726977274,164.56117115031176,333.0690489112467,24.0,0.0035,0.0028987949768067966
1621.5683601550827,74.17499463504652,152.73775956280193,343.44228839005524,30.0,0.0034999999999999996,0.0028967530307779867
1621.5683601550827,91.16189012795878,139.01614831843673,350.059468202555,36.0,0.0034999999999999996,0.00289482185174898
1621.5683601550827,107.89217969197087,123.94208241787747,353.2977133956628,42.0,0.0034999999999999996,0.002893726313416719
1621.5683601550827,123.94208241787743,107.89217969197084,353.2977133956629,48.0,0.0034999999999999996,0.002893726313416719
1621.5683601550827,139.0161497747794,91.16189082390198,350.05946326397293,54.0,0.0035,0.0028948218432112253
1621.5683601550827,152.73783658686557,74.17501793961398,343.44204909618793,60.0,0.0034999999999999996,0.0028967526104645724
1621.5683601550827,164.56117115031176,57.72493472697729,333.0690489112467,66.0,0.0035,0.0028987949768067966
1621.5683601550827,174.72738376415313,41.8314557290217,319.0398566713875,72.0,0.0035,0.002900980331698355
1621.5683601550827,183.71676316989164,26.15927949012638,301.49476537879934,78.0,0.0035,0.002903353955440503
1621.5683601550827,187.89322084053228,13.205282097925231,283.2974030266264,84.0,0.0035,0.002911610192637562
1621.5683601550827,191.08639155221002,-7.136259227991105e-14,262.2333472228778,90.0,0.0035,0.002921634707130661
1621.5683601550827,187.89319844954792,-13.20528159249146,283.29745564260656,96.0,0.0035,0.0029116103019174227
1621.5683601550827,183.71676316989164,-26.15927949012652,301.49476537879934,102.0,0.0035,0.002903353955440503
1621.5683601550827,174.7273837641532,-41.83145572902183,319.0398566713874,108.0,0.0035,0.002900980331698355
1621.5683601550827,164.56117115031174,-57.72493472697745,333.0690489112467,114.0,0.0035,0.0028987949768067966
1621.5683601550827,152.73775956280198,-74.17499463504666,343.44228839005507,120.0,0.0034999999999999996,0.002896753030777987
1621.5683601550827,139.0161497747794,-91.16189082390213,350.0594632639728,126.0,0.0035,0.0028948218432112258
1621.5683601550827,123.9420824178775,-107.89217969197102,353.29771339566275,132.0,0.0035,0.002893726313416719
1621.5683601550827,107.89239679355308,-123.9423558292068,353.29659714356234,138.0,0.0035,0.0028937243978752686
1621.5683601550827,91.16189012795883,-139.01614831843696,350.0594682025548,144.0,0.0035,0.0028948218517489805
1621.5683601550827,74.17501793961395,-152.73783658686582,343.4420490961877,150.0,0.0034999999999999996,0.002896752610464573
1621.5683601550827,57.72493494032777,-164.56117192033494,333.0690465225339,156.0,0.0035,0.0028987949724950594
1621.5683601550827,41.83145572902173,-174.72738376415336,319.03985667138727,162.0,0.0035,0.002900980331698355
1621.5683601550827,26.159279490126362,-183.71676316989183,301.4947653787991,168.0,0.0035,0.002903353955440503
1621.5683601550827,13.205282135000482,-187.89322248298416,283.2973991670735,174.0,0.0035,0.0029116101846215284
1621.5683601550827,-5.960464477539062e-14,-191.08638213704137,262.2333681130047,180.0,0.0035,0.0029216347532046013
1621.5683601550827,-13.205282137480713,-187.89322259285427,283.2973989088926,186.0,0.0035,0.0029116101840853037
1621.5683601550827,-26.15927949012655,-183.7167631698918,301.4947653787991,192.0,0.0035,0.002903353955440503
1621.5683601550827,-41.83072737600889,-174.72441262751516,319.0487857074145,198.0,0.0035,0.002900997096119469
1621.5683601550827,-57.7249349403279,-164.56117192033497,333.0690465225338,204.0,0.0035,0.0028987949724950594
1621.5683601550827,-74.17499463504673,-152.73775956280213,343.4422883900549,210.0,0.0034999999999999996,0.0028967530307779867
1621.5683601550827,-91.16189012795897,-139.01614831843696,350.0594682025548,216.0,0.0035,0.00289482185174898
1621.5683601550827,-107.89217795375725,-123.94208022882285,353.2977223329152,222.0,0.0035,0.002893726328753419
1621.5683601550827,-123.94208241787769,-107.89217969197101,353.2977133956627,228.0,0.0035,0.002893726313416719
1621.5683601550827,-139.01614831843693,-91.161890127959,350.0594682025548,234.0,0.0035,0.0028948218517489805
1621.5683601550827,-152.73775956280213,-74.17499463504679,343.44228839005496,240.0,0.0034999999999999996,0.0028967530307779867
1621.5683601550827,-164.56117115031194,-57.72493472697742,333.0690489112465,246.0,0.0035,0.0028987949768067966
1621.5683601550827,-174.72738376415336,-41.83145572902188,319.03985667138727,252.0,0.0035,0.002900980331698355
1621.5683601550827,-183.71676316989183,-26.159279490126583,301.4947653787991,258.0,0.0035,0.0029033539554405028
1621.5683601550827,-187.8932224829842,-13.205282135000601,283.29739916707337,264.0,0.0035,0.0029116101846215284
1621.5683601550827,-191.08636839145802,-1.0384246706962585e-13,262.23339861134747,270.0,0.0035,0.0029216348204697995
1621.5683601550827,-187.89322084053248,13.205282097925174,283.29740302662617,276.0,0.0035,0.002911610192637562
1621.5683601550827,-183.71676316989183,26.15927949012638,301.4947653787991,282.0,0.0035,0.0029033539554405028
1621.5683601550827,-174.72441262751516,41.83072737600873,319.0487857074145,288.0,0.0035,0.002900997096119469
1621.5683601550827,-164.56117115031202,57.72493472697722,333.0690489112465,294.0,0.0035,0.002898794976806796
1621.5683601550827,-152.7378365868658,74.175017939614,343.4420490961877,300.0,0.0034999999999999996,0.002896752610464573
1621.5683601550827,-139.0161497747796,91.16189082390196,350.0594632639728,306.0,0.0035,0.0028948218432112258
1621.5683601550827,-123.94235582920692,107.89239679355293,353.2965971435623,312.0,0.0035,0.002893724397875269
1621.5683601550827,-107.89217969197101,123.94208241787749,353.2977133956628,318.0,0.0034999999999999996,0.002893726313416719
1621.5683601550827,-91.16189012795898,139.01614831843673,350.0594682025549,324.0,0.0034999999999999996,0.00289482185174898
1621.5683601550827,-74.17501793961422,152.73783658686554,343.4420490961879,330.0,0.0034999999999999996,0.0028967526104645724
1621.5683601550827,-57.724934726977416,164.56117115031176,333.0690489112467,336.0,0.0035,0.0028987949768067966
1621.5683601550827,-41.83145572902189,174.7273837641532,319.0398566713874,342.0,0.0035,0.0029009803316983546
1621.5683601550827,-26.15927949012658,183.7167631698916,301.4947653787994,348.0,0.0034999999999999996,0.0029033539554405028
1621.5683601550827,-13.205282135000608,187.893222482984,283.29739916707354,354.0,0.0035,0.002911610184621528
1697.807672995917,-5.960464477539062e-14,186.31372993268965,272.21114617848355,0.0,0.0035,0.002942834473180529
1697.807672995917,13.076486513825268,183.40101834838015,293.5344303572502,6.0,0.0035,0.002932130315376482
1697.807672995917,25.932064555171713,179.47044107030223,311.8063568147835,12.0,0.0035,0.00292308533714241
1697.807672995917,41.076384495415496,171.2306131273221,328.9230635144156,18.0,0.0035,0.0029189791768435137
1697.807672995917,56.844328106240944,161.24624571557547,342.7813629279702,24.0,0.0035,0.002915829426765824
1697.807672995917,73.21111716993254,149.53881085216466,352.84578085838507,30.0,0.0034999999999999996,0.002912829823074672
1697.807672995917,89.82277043636024,136.15400983858072,359.3114485161693,36.0,0.0035,0.0029104047014938753
1697.807672995917,106.0400984963125,121.55705303959024,362.49497895076223,42.0,0.0034999999999999996,0.00290910876122528
1697.807672995917,121.55705303959027,106.0400984963125,362.4949789507622,48.0,0.0035,0.00290910876122528
1697.807672995917,136.15400983858075,89.82277043636026,359.3114485161693,54.0,0.0035,0.0029104047014938753
1697.807672995917,149.53881085216466,73.21111716993256,352.84578085838507,60.0,0.0034999999999999996,0.002912829823074672
1697.807672995917,161.24624571557544,56.84432810624095,342.7813629279702,66.0,0.0035,0.002915829426765824
1697.807672995917,171.23243702563383,41.076767343433495,328.9181616525888,72.0,0.0034999999999999996,0.0029189705178999663
1697.807672995917,179.46842847726327,25.931953973396396,311.8110919512774,78.0,0.0035,0.00292309409811899
1697.807672995917,183.40101834838006,13.076486513825257,293.5344303572503,84.0,0.0035,0.002932130315376482
1697.807672995917,186.3137299326897,-7.450580596923829e-14,272.21114617848355,90.0,0.0035,0.002942834473180529
1697.807672995917,183.40101834838015,-13.076486513825435,293.5344303572502,96.0,0.0035,0.0029321303153764825
1697.807672995917,179.4704410703022,-25.93206455517185,311.8063568147835,102.0,0.0035,0.00292308533714241
1697.807672995917,171.23061312732213,-41.076384495415645,328.9230635144156,108.0,0.0035,0.002918979176843514
1697.807672995917,161.2462457155755,-56.84432810624112,342.78136292797006,114.0,0.0035,0.002915829426765824
1697.807672995917,149.5388108521647,-73.21111716993269,352.8457808583849,120.0,0.0035,0.002912829823074672
1697.807672995917,136.15389762132426,-89.82271782335387,359.3117956196622,126.0,0.0034999999999999996,0.00291040527105655
1697.807672995917,121.5571412698803,-106.04016879600292,362.4946496365466,132.0,0.0035,0.0029091082244204337
1697.807672995917,106.04016879600276,-121.55714126988047,362.4946496365466,138.0,0.0035,0.0029091082244204337
1697.807672995917,89.82271782335374,-136.1538976213245,359.31179561966206,144.0,0.0035,0.0029104052710565505
1697.807672995917,73.21007598708815,-149.53515318376827,352.8559328138502,150.0,0.0035,0.0029128467164437006
1697.807672995917,56.844328106241,-161.24624571557564,342.78136292797,156.0,0.0035,0.0029158294267658245
1697.807672995917,41.0767673434335,-171.23243702563406,328.9181616525886,162.0,0.0035,0.0029189705178999663
1697.807672995917,25.932064555171685,-179.47044107030243,311.80635681478327,168.0,0.0035,0.00292308533714241
1697.807672995917,13.076496553338096,-183.40129475208886,293.533821908731,174.0,0.0035,0.002932129138273733
1697.807672995917,-5.960464477539062e-14,-186.3137299326899,272.2111461784834,180.0,0.0035,0.002942834473180529
1697.807672995917,-13.076486513825431,-183.4010183483803,293.5344303572501,186.0,0.0035,0.0029321303153764817
1697.807672995917,-25.93206455517189,-179.47044107030243,311.80635681478327,192.0,0.0035,0.00292308533714241
1697.807672995917,-41.07676734343363,-171.2324370256341,328.9181616525885,198.0,0.0035,0.0029189705178999667
1697.807672995917,-56.84432810624112,-161.2462457155757,342.7813629279699,204.0,0.0035,0.002915829426765824
1697.807672995917,-73.21007598708836,-149.53515318376827,352.8559328138502,210.0,0.0035,0.0029128467164437006
1697.807672995917,-89.82277043636041,-136.15400983858098,359.3114485161691,216.0,0.0035,0.0029104047014938757
1697.807672995917,-106.04017688355714,-121.55715142024236,362.4946117509847,222.0,0.0035,0.002909108162664297
1697.807672995917,-121.55714542552487,-106.04017210711629,362.4946341258746,228.0,0.0035,0.002909108199136946
1697.807672995917,-136.1540098385809,-89.82277043636044,359.31144851616915,234.0,0.0035,0.0029104047014938757
1697.807672995917,-149.5388108521648,-73.21111716993278,352.8457808583849,240.0,0.0035,0.0029128298230746722
1697.807672995917,-161.2462457155757,-56.8443281062411,342.7813629279699,246.0,0.0035,0.002915829426765824
1697.807672995917,-171.23243702563406,-41.07676734343368,328.9181616525886,252.0,0.0035,0.0029189705178999663
1697.807672995917,-179.47044107030243,-25.932064555171905,311.8063568147833,258.0,0.0035,0.00292308533714241
1697.807672995917,-183.4010183483803,-13.076486513825417,293.5344303572501,264.0,0.0035,0.002932130315376482
1697.807672995917,-186.3137299326899,-1.073349267244339e-13,272.2111461784834,270.0,0.0035,0.002942834473180529
1697.807672995917,-183.40101834838026,13.076486513825204,293.5344303572501,276.0,0.0035,0.002932130315376482
1697.807672995917,-179.47044107030243,25.9320645551717,311.80635681478327,282.0,0.0035,0.00292308533714241
1697.807672995917,-171.23243702563408,41.07676734343345,328.9181616525886,288.0,0.0035,0.0029189705178999663
1697.807672995917,-161.24624571557572,56.844328106240894,342.7813629279699,294.0,0.0035,0.002915829426765824
1697.807672995917,-149.53515318376827,73.21007598708819,352.8559328138502,300.0,0.0035,0.0029128467164437006
1697.807672995917,-136.15389762132455,89.82271782335371,359.31179561966206,306.0,0.0035,0.00291040527105655
1697.807672995917,-121.55714126988057,106.04016879600265,362.4946496365466,312.0,0.0035,0.002909108224420434
1697.807672995917,-106.04016879600292,121.55714126988032,362.4946496365466,318.0,0.0035,0.0029091082244204337
1697.807672995917,-89.82277043636044,136.15400983858072,359.3114485161692,324.0,0.0035,0.0029104047014938753
1697.807672995917,-73.21111716993276,149.53881085216457,352.84578085838507,330.0,0.0034999999999999996,0.002912829823074672
1697.807672995917,-56.84432810624108,161.24624571557553,342.78136292797006,336.0,0.0035,0.0029158294267658245
1697.807672995917,-41.07676734343366,171.23243702563383,328.9181616525888,342.0,0.0034999999999999996,0.002918970517899966
1697.807672995917,-25.932064555171905,179.47044107030223,311.8063568147835,348.0,0.0035,0.00292308533714241
1697.807672995917,-13.076486513825417,183.4010183483801,293.5344303572502,354.0,0.0035,0.0029321303153764825
1774.046985836751,-5.960464477539062e-14,181.20620926516065,282.52881663516865,0.0,0.0035,0.0029631816022416043
1774.046985836751,12.972373752057642,178.53207463737422,303.947130768781,6.0,0.0035,0.0029515845437609353
1774.046985836751,25.715477519266038,174.81092704509098,322.28274319004504,12.0,0.0035,0.002941838996906581
1774.046985836751,40.37699575711582,167.2873457972305,338.93689233839285,18.0,0.0035,0.00293614533136306
1774.046985836751,56.000036697604045,157.4558106644992,352.61945174543115,24.0,0.0035,0.0029321277958874853
1774.046985836751,72.17100791881508,145.89708402061765,362.48281087574765,30.0,0.0035,0.002928440429841538
1774.046985836751,88.31245495127364,132.95036136497097,368.7807091410178,36.0,0.0035,0.002925543865247164
1774.046985836751,103.95285818418384,118.88785859682488,371.93068480010146,42.0,0.0035,0.0029240993929367416
1774.046985836751,118.88785859682491,103.95285818418384,371.9306848001014,48.0,0.0035,0.0029240993929367416
1774.046985836751,132.95036136497095,88.31245495127362,368.7807091410178,54.0,0.0035,0.002925543865247164
1774.046985836751,145.8970840206176,72.1710079188151,362.48281087574765,60.0,0.0035,0.002928440429841538
1774.046985836751,157.45581066449924,56.00003669760403,352.61945174543115,66.0,0.0035,0.0029321277958874853
1774.046985836751,167.2873457972305,40.37699575711583,338.93689233839285,72.0,0.0035,0.00293614533136306
1774.046985836751,174.74229298363733,25.71303626611595,322.43119431527475,78.0,0.0035,0.0029420959808164186
1774.046985836751,178.5320746373742,12.972373752057619,303.947130768781,84.0,0.0035,0.0029515845437609353
